,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,12.386442743764174,-0.4406944444444443,12.386442743764174,0.0,0.798932562363172,283.799,261.62299999999993,283.13390662399996,106,0,0.316145295086621,-0.46531358432850894,0.46531358432850894,0.316145295086621,1.263157894736842,1.8421052631578947,2.3684210526315788,35.45300086433008,9.725975036740094,2.429542331684858,-2.384526041467563,2.3597818972195057,-2.4653760315744706,5.853302450197813,-0.1518038162278736,1.804999020075555e-06,399.8664181181494,13.010225400620904,11.594243718772416,12.410740299700143,8.687505822261288,6.601489717488364,6.601489717488364,4.971878290712083,4.971878290712083,3.833145599225724,3.833145599225724,2.637324429885712,2.637324429885712,-1.06,14384.074057267351,15.99574136008919,6.919857351307934,3.282395624154242,120.89804524784066,9.636772684650527,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,12.407033161179976,30.33183534230805,45.46601673174197,0.0,12.021872433909698,9.53140013787187,18.376338449131826,0.0,4.899909730850478,0.0,25.180370914939424,26.744066759015258,35.89528683400505,0.0,0.0,0.0,0.0,0.0,12.407033161179976,37.61328177781758,14.94639060726865,0.0,25.328831937239638,30.33183534230805,0.0,0.0,0.0,29.54,5.41499046939678,4.794537184071822,0.0,18.376338449131826,6.606881964512918,31.494607549374166,0.0,0.0,37.255572541998674,11.947581713527669,4.736862953800049,5.316918934240363,0.0,14.65074404761905,0.0,0.6533333333333338,-0.06546296296296261,10.060559098639455,1.6792592592592592,4.190692554799698,2.0972890684051397,0.5333333333333333,19,0,3,0,1,1,1,0,1,3,0,4,3,0,1,1,2,2.6349000000000014,78.73200000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,11.75297052154195,-0.47351851851851845,11.75297052154195,0.47351851851851845,0.7483634501218209,236.27399999999997,224.17799999999997,236.094963004,88,0,0.32342219617413165,-0.3508838374482669,0.3508838374482669,0.32342219617413165,0.8333333333333334,1.2777777777777777,1.7222222222222223,16.16253966335365,10.135516398413007,2.205637273293314,-2.220468335143455,2.3510276735172573,-2.315903981686083,6.042905677902133,0.25577663691790714,2.305250789577584,596.9467906495956,12.535169427003233,9.706314847049708,9.706314847049708,8.770856947829097,5.729003813978894,5.729003813978894,4.12461264814825,4.12461264814825,3.018151561343787,3.018151561343787,2.210962542757416,2.210962542757416,-2.55,20630.434890710927,10.59432558024975,4.035866968245452,1.569155277820115,105.14913595029721,5.733667477162185,0.0,0.0,0.0,0.0,6.031114512338072,4.899909730850478,4.794537184071822,0.0,0.0,48.55024262443742,23.259637120317212,0.0,11.374772549367124,4.794537184071822,29.557927275372958,0.0,0.0,5.733667477162185,0.0,4.899909730850478,59.65783953108687,0.0,0.0,10.633577208012664,16.169309733438947,0.0,0.0,6.031114512338072,0.0,0.0,11.126902983393991,48.53093654769288,0.0,12.152040213667762,0.0,46.33,6.031114512338072,4.794537184071822,0.0,0.0,0.0,22.501675532761116,0.0,4.899909730850478,60.68297676136064,0.0,5.733667477162185,0.0,0.0,13.299266817838246,0.0,9.106447467876041,0.0,14.933359788359788,3.994259259259259,0.0,0.0,0.0,18,2,3,0,1,1,2,0,2,1,1,3,0,0,0,0,3,3.3872000000000018,73.53440000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,11.986207482993198,-1.0699305555555556,11.986207482993198,0.21453396636432376,0.7116448391760647,218.256,204.14399999999998,218.105527688,84,0,0.24107687820318055,-0.33746571961989924,0.33746571961989924,0.24107687820318055,1.125,1.6875,2.1875,16.167926479755344,9.752414522329167,2.4725242349417567,-2.339563333542118,2.294344151614678,-2.616114031131282,6.118441333894682,-0.14099146729541842,2.524396870109536,398.2867539129217,11.596011838247808,9.117461489248951,9.117461489248951,7.714379275798964,5.336698845953191,5.336698845953191,3.8134872566213978,3.8134872566213978,3.0700477997819497,3.0700477997819497,2.1197401247973726,2.1197401247973726,-1.8399999999999994,5356.941098043583,10.670299983987857,3.9626300355797675,1.3773138680608399,94.03799321965101,10.633577208012662,0.0,5.41499046939678,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,37.255572541998674,11.984273114623004,0.0,6.6686911888991425,9.589074368143644,11.814359458703011,0.0,10.633577208012662,0.0,18.759549292013414,6.6686911888991425,35.89528683400505,0.0,0.0,10.633577208012662,0.0,0.0,0.0,18.483050647602152,15.004064837540422,0.0,18.90801031431363,30.33183534230805,0.0,0.0,0.0,58.2,5.41499046939678,9.589074368143644,0.0,18.483050647602152,6.4208216229260096,5.563451491696996,0.0,0.0,37.255572541998674,10.633577208012662,0.0,0.0,0.0,23.972414965986395,5.36374149659864,-0.3271527777777776,-0.4352777777777772,9.16396234882842,0.45305555555555554,2.059256188586546,0.0,0.3333333333333333,16,2,4,0,1,1,1,0,1,2,2,4,2,0,1,1,2,0.5378999999999994,59.56340000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,11.633653628117914,-4.069103835978836,11.633653628117914,0.01426973104056417,0.6544582690300506,297.745,289.681,296.964475416,94,0,0.24366456161935904,-0.37040168741078,0.37040168741078,0.24366456161935904,1.3529411764705883,2.0,2.588235294117647,35.49569376793866,10.290481523935403,2.264471507910634,-2.1978055250762383,2.3171561594651515,-2.3438317294638797,7.899931047456134,0.5807421280141188,2.790493724042408,683.3155123780439,12.84493498269124,8.26661180454783,10.655533912421738,7.716162047958508,4.315530918828389,7.7229781173535725,3.32512645400183,6.99754663865525,2.1711652179249312,4.987914405774953,1.4173284469978167,3.702352732327319,-0.8700000000000001,4303.857520908302,12.583385378594171,3.8175416799939437,2.2392150460713234,103.05494715630496,5.316788604006331,9.79096695103555,0.0,20.046582306815168,0.0,0.0,0.0,21.974567706265816,4.722094864452088,0.0,11.600939890232516,12.13273413692322,0.0,17.37871077732403,16.835593968657875,37.33490847173125,0.0,4.722094864452088,5.138973737607942,9.79096695103555,11.985479792905473,17.155367450664546,0.0,0.0,15.17785720606636,5.687386274683562,0.0,11.600939890232516,23.504285157557018,20.046582306815168,0.0,0.0,21.92370108795877,5.022633313741326,0.0,0.0,118.36,24.942065782332943,16.835593968657875,0.0,22.274194252841806,0.0,6.06636706846161,6.06636706846161,0.0,0.0,10.038883468458419,16.73991362784046,47.878808106575974,5.7245570357772735,-0.6211419753086418,7.529964332955405,0.2371759259259263,0.0,2.1493209876543213,0.0,0.01426973104056417,-7.8018430335097,0.14285714285714285,17,4,7,0,1,1,1,0,1,5,3,10,1,0,0,0,2,-0.3512999999999999,61.636400000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,12.568396954481035,-1.0124848544012246,12.568396954481035,0.045206267461681326,0.16221462387574467,780.9490000000003,716.4370000000002,780.4296067280002,312,0,0.33066101375082235,-0.4579796474063008,0.4579796474063008,0.33066101375082235,0.6909090909090909,1.290909090909091,1.8727272727272728,16.740962470818438,9.422150111309053,2.7056473634492355,-2.6466077979952254,2.69679974964971,-2.6664178792453406,5.850098723713084,-0.33592439652309536,0.8374981988041249,1409.0037418555949,39.18914100752346,32.90420438555211,32.90420438555211,26.010750257449796,20.94087325222526,20.94087325222526,18.815636027838835,18.815636027838835,15.951628518858236,15.951628518858236,12.762329157364425,12.762329157364425,-1.2700000000000002,1464396350590.4775,40.506602762877655,15.080660135484404,6.950374051685667,323.3224245630437,63.79720504564457,24.91878112775783,18.870080188005637,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,13.847474399381248,106.79750376659157,30.75347544500869,54.4327819129701,68.59174222971639,5.969305287951849,0.0,0.0,34.501605123439134,196.8624851148599,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,134.83011288572968,37.952577860672164,34.501605123439134,105.24772385063923,11.64912463690315,0.0,0.0,0.0,203.06,90.92578534586913,35.43370155311605,0.0,61.111327116872054,18.75954929201341,44.09803426762533,0.0,19.92349450621513,13.847474399381248,6.923737199690624,33.15804067660034,42.076093051176805,0.0,11.94416008709359,66.86696110569041,-0.8917606903031143,0.2041819139569785,0.0,-1.51188089564009,9.89557876135875,0.0,0.926829268292683,55,6,14,4,4,8,0,0,0,14,6,14,7,4,3,7,8,2.2181000000000024,192.61079999999944,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,9.84800925925926,-0.7525694444444448,9.84800925925926,0.051103080120936895,0.6290731330689312,225.288,206.13599999999997,225.136493468,90,0,0.11913767045626746,-0.5078109740560278,0.5078109740560278,0.11913767045626746,1.125,1.625,2.0625,16.2731469085942,10.056733443878286,2.140922940303124,-2.226895287303298,2.2428019965659636,-2.3807148973108996,5.372287712598199,0.16239887629425978,2.69077931391418,337.5217724119264,12.344934982691244,9.858148644444928,9.858148644444928,7.276675564742527,5.237940108467948,5.237940108467948,4.9294424311890115,4.9294424311890115,2.1353803393486994,2.1353803393486994,1.3311355836319578,1.3311355836319578,-1.26,2177.2739289962096,12.807842605156038,4.718527703418083,4.082142092621231,95.5536192460727,20.63637078852845,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46739722769209,18.15004872675753,6.103966387748303,15.319582184522117,0.0,0.0,5.316788604006331,0.0,32.41410323920352,6.544756405912575,23.762552697081826,0.0,11.49902366656781,5.316788604006331,0.0,11.49902366656781,0.0,27.403263842818035,0.0,0.0,32.43862947851717,18.19910120538483,0.0,0.0,0.0,72.72,6.103966387748303,15.319582184522117,0.0,17.037948918951155,12.10820789760957,0.0,18.19910120538483,0.0,20.771211599071872,5.316788604006331,0.0,0.0,0.0,0.0,31.552484174225246,0.41119342876039333,-0.10220616024187401,4.107996149848828,-0.7525694444444448,6.366435185185185,0.0,0.5,16,4,4,0,0,0,1,0,1,4,4,4,3,0,0,0,1,1.5192999999999999,62.48710000000004,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,12.362390873015874,-0.5661952003023436,12.362390873015874,0.003668745275887675,0.8605899449393155,289.375,266.1909999999999,289.167793596,114,0,0.3155498550108651,-0.4617237756087618,0.4617237756087618,0.3155498550108651,1.2857142857142858,1.9047619047619047,2.4761904761904763,16.545022572319937,9.981040867699809,2.399916643223172,-2.3579857439368173,2.3556891343004573,-2.434594131849145,5.780669009753572,-0.1548238022436509,1.632677623313254,476.06840462966727,14.819626477379408,12.442610100567016,12.442610100567016,10.185871848001627,7.7695615968301235,7.7695615968301235,6.226609618478852,6.226609618478852,5.006836850664758,5.006836850664758,3.705569432943791,3.705569432943791,-1.3899999999999997,86059.57295626972,14.54322777837141,6.1594002436145106,2.965447272746595,125.26323882275126,14.743300079491233,12.021872433909696,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,38.29440996607822,12.083681658295921,6.606881964512918,14.637927532712576,5.969305287951849,0.0,4.899909730850478,0.0,49.78884058390966,13.654553947190108,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,47.81794440687736,9.53140013787187,0.0,37.164644029562425,30.33183534230805,0.0,0.0,0.0,49.769999999999996,5.917906046161393,9.901064578912528,0.0,18.68015364021307,12.083681658295921,18.405094737549014,12.841643245852019,0.0,30.33183534230805,11.947581713527669,4.736862953800049,5.7023252078609215,0.0,14.784075097631646,9.528670319979845,0.8202772528764595,-0.8600349584278157,10.470208907254364,4.259639448754708,-0.20602521101033,2.1675306017468716,0.5882352941176471,21,1,4,0,2,2,1,0,1,4,1,4,4,0,2,2,3,1.9309,79.95580000000005,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=CC(=O)N(N1C)C2=CC=CC=C2,11.60342970521542,0.010370370370370585,11.60342970521542,0.010370370370370585,0.665623564187814,188.23000000000005,176.134,188.094963004,72,0,0.2711127146041771,-0.28536317880956974,0.28536317880956974,0.2711127146041771,1.1428571428571428,1.7857142857142858,2.2857142857142856,16.14279955533654,10.30899295107432,2.0460153901156857,-2.0699654782086876,2.0447525553324164,-2.184052162925867,5.303326440074853,0.6297261233590027,2.688005786650138,493.75123770895794,10.129392033067417,8.266777096601535,8.266777096601535,6.698377302757662,4.510192005694412,4.510192005694412,3.294915968066401,3.294915968066401,2.3523200705667566,2.3523200705667566,1.5084712141341574,1.5084712141341574,-1.7699999999999996,2116.4238939696234,8.811833472450036,3.178135834949779,1.2667253288419447,82.19710859795417,0.0,0.0,0.0,0.0,5.559266895052007,0.0,9.476340119217006,4.681802935145185,0.0,0.0,18.19910120538483,19.056471336613843,18.80796704598726,5.687386274683562,0.0,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,0.0,52.44593448474195,0.0,5.687386274683562,5.559266895052007,0.0,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.693927994848461,41.192739594841484,0.0,5.687386274683562,0.0,26.93,0.0,4.794537184071822,0.0,5.559266895052007,0.0,11.381314269532023,0.0,10.748170003606795,48.98504745982105,0.0,0.0,3.4930555555555554,0.0,11.60342970521542,0.0,1.8640306122448986,0.0,11.243280423280424,0.0,1.9175,1.8787037037037038,0.18181818181818182,14,0,3,0,0,0,1,1,2,3,0,3,1,0,0,0,2,1.4844199999999999,55.74700000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1C(O1)P(=O)(O)O,10.173379629629629,-3.9048996913580254,10.173379629629629,0.25385802469135843,0.39203873860249056,138.059,131.003,138.008195334,48,0,0.35624689100344736,-0.3564520845162225,0.3564520845162225,0.35624689100344736,1.625,2.0,2.0,31.191095594628322,10.57634034544799,2.479606791898564,-1.9329291344023585,2.519388064000329,-1.888612691653322,7.522948856852927,0.3325889787114431,2.517285418866277,138.21884910034808,6.3618073195657985,4.312837905806852,5.207265096806768,3.5158553180454977,2.2228611988962075,3.904407350060641,1.820855736331978,3.5079994406105084,1.010541060581638,2.215126600817188,0.5273099060918831,1.4247948780119721,0.10999999999999999,74.65688415245563,6.233304562268803,1.5443532196325054,1.0879143974071968,46.62825725334029,14.523686159305,0.0,5.845054792290216,0.0,0.0,7.595762326787885,4.565048284931329,0.0,0.0,0.0,0.0,6.923737199690624,0.0,6.103966387748303,19.08873444423633,7.595762326787885,0.0,0.0,0.0,18.87275837972914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,21.73584438554347,9.301911238731378,0.0,6.923737199690624,0.0,0.0,0.0,0.0,70.06,13.440817119078101,4.565048284931329,0.0,6.103966387748303,0.0,0.0,0.0,6.923737199690624,0.0,4.736862953800049,9.78682320550495,14.691512345679012,0.0,16.62787037037037,0.0,0.0,-0.81712962962963,0.0,-0.25385802469135843,1.6287268518518518,-3.9048996913580254,1.0,8,2,4,0,1,1,0,0,0,2,2,5,1,0,1,1,1,-0.09110000000000007,26.37909999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,13.254939373897706,-1.4223431594860165,13.254939373897706,0.11761702674897068,0.8326610784751867,352.77000000000004,335.63400000000007,352.071365944,128,0,0.2307250674399266,-0.49616751844746326,0.49616751844746326,0.2307250674399266,1.1666666666666667,1.8333333333333333,2.4166666666666665,35.49569217320483,9.752807379351456,2.594133458058558,-2.3594552442617305,2.538726436870176,-2.5115540839322277,6.3481807773770615,-0.11796586389007133,2.2581731710520927,768.8345393102228,17.64589989101247,13.76661180454783,14.522540750566286,11.399449786001156,7.375123747740552,7.753088220749779,5.75022744848258,6.128191921491807,4.497994813727226,4.855898227059621,3.299373471281917,3.5641465745647904,-2.2100000000000004,270347.3695674076,16.64091969614327,5.7015415541703725,2.0215869901261305,143.82499238361365,18.947451815200196,22.08510847200613,17.29192165130502,11.384295757348628,0.0,0.0,9.589074368143644,0.0,0.0,0.0,18.524677089923138,0.0,24.481114844382894,21.3293926238326,28.536526183343838,23.167429782962394,0.0,0.0,5.917906046161393,18.94560963360032,21.3293926238326,28.48763685238999,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,11.600939890232516,38.49693332754617,9.53140013787187,5.917906046161393,23.70254749838545,17.901552046951668,5.022633313741326,0.0,0.0,71.06000000000002,11.518956857145081,9.589074368143644,0.0,40.08207302603429,11.49902366656781,0.0,33.47177979912809,6.923737199690624,0.0,0.0,30.548391705432714,21.89625595762997,6.333304376277258,25.113821876631818,0.1787759826152686,-1.1932237339380192,0.10687649596876003,1.5379791824137063,1.477233245149912,1.7691598167044595,4.307594578324647,0.4117647058823529,24,0,6,1,1,2,1,0,1,6,0,7,3,0,0,0,3,2.8103000000000007,86.12550000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,12.34101011860863,-3.7949323481369377,12.34101011860863,0.023055499161199533,0.540588221719654,398.40000000000015,384.2880000000002,398.0684905479999,142,0,0.3390510901299124,-0.5070501087087479,0.5070501087087479,0.3390510901299124,0.9642857142857143,1.6428571428571428,2.2857142857142856,32.23327190244479,10.160253682514675,2.1425090028462286,-2.0650652811631978,2.254842291951846,-2.1301207696485616,7.9231925113501305,0.06934736103622974,1.7658464964858718,1130.397370484095,20.1480536021256,14.21991410044113,15.036410681368857,13.348173775453853,7.870014858879502,9.353178106473894,5.520982478091719,7.203384719501237,3.542333018231929,4.912967947461021,2.1846787042081024,3.192993348690013,-3.7899999999999996,1798099.9737632715,18.98501866545865,7.841843705096445,4.482929351927807,159.63758715191614,10.213054789681411,17.130826102815927,0.0,0.0,10.023291153407584,5.969305287951849,4.722094864452088,18.196312689347966,10.228500251258795,0.0,6.06636706846161,54.59730361615449,6.196843571613076,16.270256024884898,23.425388958082173,33.185231768561586,0.0,4.9839785209472085,10.228500251258795,4.895483475517775,4.722094864452088,72.42396574792618,0.0,5.749511833283905,4.722094864452088,17.19263532720215,5.749511833283905,0.0,29.584135582909404,10.023291153407584,0.0,10.357988675768818,81.98449798300577,0.0,0.0,0.0,141.31,15.992596441359433,18.318861563241466,0.0,27.713695853017263,5.687386274683562,0.0,54.727780119305955,12.13273413692322,0.0,19.93457363665809,5.106527394840706,27.04374514937816,0.0,14.94643999577,26.30341300822854,0.2953147727715011,-1.4594817065817236,14.27618463847453,1.4726498234292698,0.0,-3.7949323481369377,0.0,28,3,9,0,0,0,2,1,3,7,3,10,6,0,0,0,3,3.701600000000002,100.72960000000003,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,11.35694201254627,-3.3369810749649313,11.35694201254627,0.1014948664651052,0.6406363565705827,356.22700000000003,341.10699999999997,355.00479894,118,0,0.2532010575770425,-0.39412320755251795,0.39412320755251795,0.2532010575770425,1.2857142857142858,1.8095238095238095,2.1904761904761907,35.53916936938613,10.028147197520578,2.24265945053222,-2.2257249258942085,2.1950493393281745,-2.43597481112985,7.903035357082085,-0.12104434756812153,2.9005153152498657,588.1702785757096,16.206742302257044,11.031907964387752,13.36026243735239,9.662921025786906,5.839666583124599,8.603949682126823,4.384390526402923,7.496390760691616,2.753449334212987,4.278311612950619,1.6146493344992352,2.3711080048550617,-0.8600000000000001,26873.966515045966,18.189652432969215,7.417155841041921,5.119865598261104,132.1528384294704,15.529843393687743,6.103966387748303,14.673522826667558,0.0,5.907179729351506,0.0,4.794537184071822,8.417796984328938,0.0,0.0,35.33461391738825,17.696185628620217,6.255769183511404,17.544206269178655,23.425388958082173,38.94631264623404,0.0,5.316788604006331,0.0,21.877560382664093,12.862651148024323,29.828919765543436,0.0,0.0,5.316788604006331,0.0,0.0,23.20187978046503,48.27879317078419,14.631790320489323,0.0,11.6674178794453,29.160951749364212,0.0,0.0,0.0,103.7,39.333391737428244,23.425388958082173,0.0,4.895483475517775,5.563451491696996,6.255769183511404,24.26546827384644,0.0,0.0,5.316788604006331,23.20187978046503,22.671376181938953,10.748742477571241,10.137937214601177,21.597966204228605,0.3355971277399852,-0.7461208742756356,4.441516684863245,-0.1707008681954567,-0.5404441846182921,-3.3369810749649313,0.4166666666666667,21,3,6,0,0,0,1,0,1,5,3,9,6,0,0,0,1,0.40430000000000016,79.02210000000002,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
